person	personLabel	sexLabel	award	awardLabel	date	birthDate	birthPlace	birthPlaceLabel	country	countryLabel	deathDate #https://w.wiki/3tEM
http://www.wikidata.org/entity/Q44111	Dan Shechtman	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2011-01-01T00:00:00Z	1941-01-24T00:00:00Z	http://www.wikidata.org/entity/Q33935	Tel Aviv	http://www.wikidata.org/entity/Q801	Israel	
http://www.wikidata.org/entity/Q48977	Archer Martin	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1952-01-01T00:00:00Z	1910-03-01T00:00:00Z	http://www.wikidata.org/entity/Q84	London	http://www.wikidata.org/entity/Q145	United Kingdom	2002-07-28T00:00:00Z
http://www.wikidata.org/entity/Q48983	Linus Pauling	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1954-01-01T00:00:00Z	1901-02-28T00:00:00Z	http://www.wikidata.org/entity/Q6106	Portland	http://www.wikidata.org/entity/Q30	United States of America	1994-08-18T00:00:00Z
http://www.wikidata.org/entity/Q48983	Linus Pauling	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1954-01-01T00:00:00Z	1901-02-28T00:00:00Z	http://www.wikidata.org/entity/Q6106	Portland	http://www.wikidata.org/entity/Q30	United States of America	1994-08-19T00:00:00Z
http://www.wikidata.org/entity/Q48986	Cyril Norman Hinshelwood	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1956-01-01T00:00:00Z	1897-06-19T00:00:00Z	http://www.wikidata.org/entity/Q84	London	http://www.wikidata.org/entity/Q145	United Kingdom	1967-10-09T00:00:00Z
http://www.wikidata.org/entity/Q48990	Nikolay Semyonov	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1956-01-01T00:00:00Z	1896-04-15T00:00:00Z	http://www.wikidata.org/entity/Q5332	Saratov	http://www.wikidata.org/entity/Q159	Russia	1986-09-25T00:00:00Z
http://www.wikidata.org/entity/Q49347	Melvin Calvin	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1961-01-01T00:00:00Z	1911-04-08T00:00:00Z	http://www.wikidata.org/entity/Q28848	Saint Paul	http://www.wikidata.org/entity/Q30	United States of America	1997-01-08T00:00:00Z
http://www.wikidata.org/entity/Q49351	Robert Robinson	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1947-01-01T00:00:00Z	1886-09-13T00:00:00Z	http://www.wikidata.org/entity/Q823600	Chesterfield	http://www.wikidata.org/entity/Q145	United Kingdom	1975-02-08T00:00:00Z
http://www.wikidata.org/entity/Q56068	Jennifer Doudna	female	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2020-01-01T00:00:00Z	1964-02-19T00:00:00Z	http://www.wikidata.org/entity/Q61	Washington, D.C.	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q57065	Otto Hahn	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1944-01-01T00:00:00Z	1879-03-08T00:00:00Z	http://www.wikidata.org/entity/Q1794	Frankfurt am Main	http://www.wikidata.org/entity/Q183	Germany	1968-07-28T00:00:00Z
http://www.wikidata.org/entity/Q60061	Venkatraman Ramakrishnan	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2009-01-01T00:00:00Z	1952-04-05T00:00:00Z	http://www.wikidata.org/entity/Q155332	Chidambaram	http://www.wikidata.org/entity/Q668	India	
http://www.wikidata.org/entity/Q70554	Hermann Emil Fischer	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1902-01-01T00:00:00Z	1852-10-09T00:00:00Z	http://www.wikidata.org/entity/Q4074	Euskirchen	http://www.wikidata.org/entity/Q183	Germany	1919-07-15T00:00:00Z
http://www.wikidata.org/entity/Q73093	Paul Karrer	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1937-01-01T00:00:00Z	1889-04-21T00:00:00Z	http://www.wikidata.org/entity/Q649	Moscow	http://www.wikidata.org/entity/Q159	Russia	1971-06-18T00:00:00Z
http://www.wikidata.org/entity/Q76600	Manfred Eigen	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1967-01-01T00:00:00Z	1927-05-09T00:00:00Z	http://www.wikidata.org/entity/Q2103	Bochum	http://www.wikidata.org/entity/Q183	Germany	2019-02-06T00:00:00Z
http://www.wikidata.org/entity/Q76606	Carl Bosch	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1931-01-01T00:00:00Z	1874-08-27T00:00:00Z	http://www.wikidata.org/entity/Q365	Cologne	http://www.wikidata.org/entity/Q183	Germany	1940-04-26T00:00:00Z
http://www.wikidata.org/entity/Q76612	Johann Deisenhofer	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1988-01-01T00:00:00Z	1943-09-30T00:00:00Z	http://www.wikidata.org/entity/Q230613	Zusamaltheim	http://www.wikidata.org/entity/Q183	Germany	
http://www.wikidata.org/entity/Q76613	Hans von Euler-Chelpin	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1929-01-01T00:00:00Z	1873-02-15T00:00:00Z	http://www.wikidata.org/entity/Q2749	Augsburg	http://www.wikidata.org/entity/Q183	Germany	1964-11-06T00:00:00Z
http://www.wikidata.org/entity/Q76614	Friedrich Bergius	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1931-01-01T00:00:00Z	1884-10-11T00:00:00Z	http://www.wikidata.org/entity/Q1799	Wrocław	http://www.wikidata.org/entity/Q36	Poland	1949-03-30T00:00:00Z
http://www.wikidata.org/entity/Q76614	Friedrich Bergius	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1931-01-01T00:00:00Z	1884-10-11T00:00:00Z	http://www.wikidata.org/entity/Q9393436	Q9393436	http://www.wikidata.org/entity/Q36	Poland	1949-03-30T00:00:00Z
http://www.wikidata.org/entity/Q76624	Karl Ziegler	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1963-01-01T00:00:00Z	1898-11-26T00:00:00Z	http://www.wikidata.org/entity/Q622846	Helsa	http://www.wikidata.org/entity/Q183	Germany	1973-08-12T00:00:00Z
http://www.wikidata.org/entity/Q76951	George de Hevesy	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1943-01-01T00:00:00Z	1885-08-01T00:00:00Z	http://www.wikidata.org/entity/Q1781	Budapest	http://www.wikidata.org/entity/Q28	Hungary	1966-07-05T00:00:00Z
http://www.wikidata.org/entity/Q77072	Richard Willstätter	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1915-01-01T00:00:00Z	1872-08-13T00:00:00Z	http://www.wikidata.org/entity/Q1040	Karlsruhe	http://www.wikidata.org/entity/Q183	Germany	1942-08-03T00:00:00Z
http://www.wikidata.org/entity/Q77086	Hartmut Michel	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1988-01-01T00:00:00Z	1948-07-18T00:00:00Z	http://www.wikidata.org/entity/Q622	Ludwigsburg	http://www.wikidata.org/entity/Q183	Germany	
http://www.wikidata.org/entity/Q77142	Adolf Otto Reinhold Windaus	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1928-01-01T00:00:00Z	1876-12-25T00:00:00Z	http://www.wikidata.org/entity/Q64	Berlin	http://www.wikidata.org/entity/Q183	Germany	1959-06-09T00:00:00Z
http://www.wikidata.org/entity/Q77171	Georg Wittig	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1979-01-01T00:00:00Z	1897-06-16T00:00:00Z	http://www.wikidata.org/entity/Q64	Berlin	http://www.wikidata.org/entity/Q183	Germany	1987-08-26T00:00:00Z
http://www.wikidata.org/entity/Q78480	Max Perutz	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1962-01-01T00:00:00Z	1914-05-19T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	2002-02-06T00:00:00Z
http://www.wikidata.org/entity/Q78481	Richard Adolf Zsigmondy	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1925-01-01T00:00:00Z	1865-01-01T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	1929-01-01T00:00:00Z
http://www.wikidata.org/entity/Q78481	Richard Adolf Zsigmondy	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1925-01-01T00:00:00Z	1865-04-01T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	1929-01-01T00:00:00Z
http://www.wikidata.org/entity/Q78481	Richard Adolf Zsigmondy	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1925-01-01T00:00:00Z	1865-01-01T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	1929-09-23T00:00:00Z
http://www.wikidata.org/entity/Q78481	Richard Adolf Zsigmondy	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1925-01-01T00:00:00Z	1865-04-01T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	1929-09-23T00:00:00Z
http://www.wikidata.org/entity/Q78482	Fritz Pregl	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1923-01-01T00:00:00Z	1869-09-03T00:00:00Z	http://www.wikidata.org/entity/Q437	Ljubljana	http://www.wikidata.org/entity/Q215	Slovenia	1930-12-13T00:00:00Z
http://www.wikidata.org/entity/Q78483	Richard Kuhn	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1938-01-01T00:00:00Z	1900-12-03T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	1967-07-31T00:00:00Z
http://www.wikidata.org/entity/Q78483	Richard Kuhn	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1938-01-01T00:00:00Z	1900-12-03T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	1967-08-01T00:00:00Z
http://www.wikidata.org/entity/Q78510	Walter Kohn	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1998-01-01T00:00:00Z	1923-03-09T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	2016-04-19T00:00:00Z
http://www.wikidata.org/entity/Q80910	Robert Lefkowitz	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2012-01-01T00:00:00Z	1943-04-15T00:00:00Z	http://www.wikidata.org/entity/Q18426	The Bronx	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q83501	Vladimir Prelog	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1975-01-01T00:00:00Z	1906-07-23T00:00:00Z	http://www.wikidata.org/entity/Q11194	Sarajevo	http://www.wikidata.org/entity/Q225	Bosnia and Herzegovina	1998-01-07T00:00:00Z
http://www.wikidata.org/entity/Q102266	Sidney Altman	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1989-01-01T00:00:00Z	1939-05-07T00:00:00Z	http://www.wikidata.org/entity/Q340	Montreal	http://www.wikidata.org/entity/Q16	Canada	
http://www.wikidata.org/entity/Q102278	Christian B. Anfinsen	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1972-01-01T00:00:00Z	1916-03-26T00:00:00Z	http://www.wikidata.org/entity/Q1186680	Monessen	http://www.wikidata.org/entity/Q30	United States of America	1995-05-14T00:00:00Z
http://www.wikidata.org/entity/Q102291	Francis William Aston	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1922-01-01T00:00:00Z	1877-09-01T00:00:00Z	http://www.wikidata.org/entity/Q2256	Birmingham	http://www.wikidata.org/entity/Q145	United Kingdom	1945-11-20T00:00:00Z
http://www.wikidata.org/entity/Q102291	Francis William Aston	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1922-01-01T00:00:00Z	1877-09-01T00:00:00Z	http://www.wikidata.org/entity/Q3699290	Harborne	http://www.wikidata.org/entity/Q145	United Kingdom	1945-11-20T00:00:00Z
http://www.wikidata.org/entity/Q102406	Herbert C. Brown	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1979-01-01T00:00:00Z	1912-05-22T00:00:00Z	http://www.wikidata.org/entity/Q84	London	http://www.wikidata.org/entity/Q145	United Kingdom	2004-12-19T00:00:00Z
http://www.wikidata.org/entity/Q102419	Derek Barton	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1969-01-01T00:00:00Z	1918-09-08T00:00:00Z	http://www.wikidata.org/entity/Q676689	Gravesend	http://www.wikidata.org/entity/Q145	United Kingdom	1998-03-16T00:00:00Z
http://www.wikidata.org/entity/Q102804	Henri Moissan	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1906-01-01T00:00:00Z	1852-09-28T00:00:00Z	http://www.wikidata.org/entity/Q90	Paris	http://www.wikidata.org/entity/Q142	France	1907-02-20T00:00:00Z
http://www.wikidata.org/entity/Q102822	Jacobus Henricus van 't Hoff	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1901-01-01T00:00:00Z	1852-08-30T00:00:00Z	http://www.wikidata.org/entity/Q34370	Rotterdam	http://www.wikidata.org/entity/Q55	Netherlands	1911-03-01T00:00:00Z
http://www.wikidata.org/entity/Q102830	Frederick Soddy	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1921-01-01T00:00:00Z	1877-09-02T00:00:00Z	http://www.wikidata.org/entity/Q208262	Eastbourne	http://www.wikidata.org/entity/Q145	United Kingdom	1956-09-22T00:00:00Z
http://www.wikidata.org/entity/Q103835	Peter Debye	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1936-01-01T00:00:00Z	1884-03-24T00:00:00Z	http://www.wikidata.org/entity/Q1309	Maastricht	http://www.wikidata.org/entity/Q55	Netherlands	1966-11-02T00:00:00Z
http://www.wikidata.org/entity/Q104575	Paul Sabatier	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1912-01-01T00:00:00Z	1854-11-05T00:00:00Z	http://www.wikidata.org/entity/Q6582	Carcassonne	http://www.wikidata.org/entity/Q142	France	1941-08-14T00:00:00Z
http://www.wikidata.org/entity/Q104582	Victor Grignard	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1912-01-01T00:00:00Z	1871-05-06T00:00:00Z	http://www.wikidata.org/entity/Q3667188	Cherbourg	http://www.wikidata.org/entity/Q142	France	1935-12-13T00:00:00Z
http://www.wikidata.org/entity/Q106399	John Howard Northrop	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1946-01-01T00:00:00Z	1891-07-05T00:00:00Z	http://www.wikidata.org/entity/Q128114	Yonkers	http://www.wikidata.org/entity/Q30	United States of America	1987-05-27T00:00:00Z
http://www.wikidata.org/entity/Q106624	Ahmed Zewail	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1999-01-01T00:00:00Z	1946-02-26T00:00:00Z	http://www.wikidata.org/entity/Q328153	Damanhur	http://www.wikidata.org/entity/Q79	Egypt	2016-08-02T00:00:00Z
http://www.wikidata.org/entity/Q106699	Martin Chalfie	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2008-01-01T00:00:00Z	1947-01-15T00:00:00Z	http://www.wikidata.org/entity/Q1297	Chicago	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q106751	Alan J. Heeger	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2000-01-01T00:00:00Z	1936-01-22T00:00:00Z	http://www.wikidata.org/entity/Q489255	Sioux City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q106756	James B. Sumner	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1946-01-01T00:00:00Z	1887-11-19T00:00:00Z	http://www.wikidata.org/entity/Q2429670	Canton	http://www.wikidata.org/entity/Q30	United States of America	1955-08-12T00:00:00Z
http://www.wikidata.org/entity/Q106762	George Porter, Baron Porter of Luddenham	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1967-01-01T00:00:00Z	1920-12-06T00:00:00Z	http://www.wikidata.org/entity/Q2121249	Stainforth	http://www.wikidata.org/entity/Q145	United Kingdom	2002-08-31T00:00:00Z
http://www.wikidata.org/entity/Q107690	Jean-Marie Lehn	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1987-01-01T00:00:00Z	1939-09-30T00:00:00Z	http://www.wikidata.org/entity/Q22990	Rosheim	http://www.wikidata.org/entity/Q142	France	
http://www.wikidata.org/entity/Q110916	Hideki Shirakawa	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2000-01-01T00:00:00Z	1936-08-20T00:00:00Z	http://www.wikidata.org/entity/Q1490	Tokyo	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q110925	Karl Barry Sharpless	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2001-01-01T00:00:00Z	1941-04-28T00:00:00Z	http://www.wikidata.org/entity/Q1345	Philadelphia	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q110935	William Lipscomb	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1976-01-01T00:00:00Z	1919-12-09T00:00:00Z	http://www.wikidata.org/entity/Q37320	Cleveland	http://www.wikidata.org/entity/Q30	United States of America	2011-04-14T00:00:00Z
http://www.wikidata.org/entity/Q110942	Alan MacDiarmid	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2000-01-01T00:00:00Z	1927-04-14T00:00:00Z	http://www.wikidata.org/entity/Q1223916	Masterton	http://www.wikidata.org/entity/Q664	New Zealand	2007-02-07T00:00:00Z
http://www.wikidata.org/entity/Q110947	William Standish Knowles	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2001-01-01T00:00:00Z	1917-06-01T00:00:00Z	http://www.wikidata.org/entity/Q2227099	Taunton	http://www.wikidata.org/entity/Q30	United States of America	2012-06-13T00:00:00Z
http://www.wikidata.org/entity/Q110957	Kurt Wüthrich	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2002-01-01T00:00:00Z	1938-10-04T00:00:00Z	http://www.wikidata.org/entity/Q64113	Aarberg	http://www.wikidata.org/entity/Q39	Switzerland	
http://www.wikidata.org/entity/Q111190	Frank Sherwood Rowland	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1995-01-01T00:00:00Z	1927-06-28T00:00:00Z	http://www.wikidata.org/entity/Q986183	Delaware	http://www.wikidata.org/entity/Q30	United States of America	2012-03-10T00:00:00Z
http://www.wikidata.org/entity/Q122996	Leopold Ružička	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1939-01-01T00:00:00Z	1887-09-13T00:00:00Z	http://www.wikidata.org/entity/Q5867	Vukovar	http://www.wikidata.org/entity/Q224	Croatia	1976-09-26T00:00:00Z
http://www.wikidata.org/entity/Q135139	Paul Josef Crutzen	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1995-01-01T00:00:00Z	1933-12-03T00:00:00Z	http://www.wikidata.org/entity/Q727	Amsterdam	http://www.wikidata.org/entity/Q55	Netherlands	2021-01-28T00:00:00Z
http://www.wikidata.org/entity/Q135139	Paul Josef Crutzen	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1995-01-01T00:00:00Z	1933-12-03T00:00:00Z	http://www.wikidata.org/entity/Q727	Amsterdam	http://www.wikidata.org/entity/Q29999	Kingdom of the Netherlands	2021-01-28T00:00:00Z
http://www.wikidata.org/entity/Q135151	Donald J. Cram	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1987-01-01T00:00:00Z	1919-04-22T00:00:00Z	http://www.wikidata.org/entity/Q594920	Chester	http://www.wikidata.org/entity/Q30	United States of America	2001-06-17T00:00:00Z
http://www.wikidata.org/entity/Q135180	Thomas Cech	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1989-01-01T00:00:00Z	1947-12-08T00:00:00Z	http://www.wikidata.org/entity/Q1297	Chicago	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q150989	Frédéric Joliot-Curie	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1935-01-01T00:00:00Z	1900-03-19T00:00:00Z	http://www.wikidata.org/entity/Q90	Paris	http://www.wikidata.org/entity/Q142	France	1958-08-14T00:00:00Z
http://www.wikidata.org/entity/Q151564	Frederick Sanger	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1958-01-01T00:00:00Z	1918-08-13T00:00:00Z	http://www.wikidata.org/entity/Q2605064	Rendcomb	http://www.wikidata.org/entity/Q145	United Kingdom	2013-11-19T00:00:00Z
http://www.wikidata.org/entity/Q151564	Frederick Sanger	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1980-01-01T00:00:00Z	1918-08-13T00:00:00Z	http://www.wikidata.org/entity/Q2605064	Rendcomb	http://www.wikidata.org/entity/Q145	United Kingdom	2013-11-19T00:00:00Z
http://www.wikidata.org/entity/Q156492	William Howard Stein	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1972-01-01T00:00:00Z	1911-06-25T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	1980-02-02T00:00:00Z
http://www.wikidata.org/entity/Q157224	Kary Mullis	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1993-01-01T00:00:00Z	1944-12-28T00:00:00Z	http://www.wikidata.org/entity/Q2028342	Lenoir	http://www.wikidata.org/entity/Q30	United States of America	2019-08-07T00:00:00Z
